geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0340622	ND-24-RB	0.033871	0.032697	0.0068	0.0059	0.803119	1.110207	1.593600	3.899581	10.149672	1.602842	22.807930	0.830851	34.203100	44.458550	1	1	1	1
FBtr0332883	Nmda1-RI	0.026865	0.023009	0.0042	0.003	1.247026	1.598890	2.352596	2.856291	69.529032	20.691157	7.951960	9.376550	140.981000	216.218000	1	1	1	1
FBtr0273437	Cubn-RB	0.004004	0.0	0.0001	0.0	3.238348	3.274178	3.381219	4.644500	13.104588	70.533304	7.840751	8.140186	2.114955	2.726435	1	1	1	1
FBtr0071682	pirk-RA	0.027998	0.047375	0.0045	0.0143	0.795475	0.991887	1.285383	1.684289	12.804556	12.693349	3.945257	23.566788	2.166800	3.819380	1	1	1	1
FBtr0073270	Chd64-RB	0.011853	0.007274	0.0008	0.0003	2.380112	2.287768	2.862867	3.473303	52.800003	5.222115	1.802779	1.991381	74.377100	116.700500	1	1	1	1
FBtr0343129	ND-51-RB	0.006281	0.048728	0.0002	0.0153	2.109682	0.207378	2.398341	2.414466	3.606805	1.083189	22.374559	0.664598	45.433150	74.073000	1	1	1	1
FBtr0345147	CG9449-RK	0.027304	0.040922	0.0043	0.0098	0.943958	0.798387	1.186400	2.796790	9.569597	79.590500	4.305529	3.579616	6.736470	10.081485	1	1	1	1
FBtr0080590	bgm-RA	0.018021	0.007274	0.0019	0.0003	1.642972	1.364977	5.757436	6.557133	3.642535	0.938941	2.487137	0.755155	62.729500	82.873700	1	1	1	1
FBtr0088373	CG1671-RA	0.02971	0.025112	0.0052	0.0036	1.107971	1.025337	2.668630	3.091731	76.849808	15.810181	20.912992	20.941460	6.288545	8.375265	1	1	1	1
FBtr0084213	PyK-RB	0.032253	0.047923	0.0061	0.0148	1.272810	0.857216	2.054133	1.591270	48.000581	3.877476	6.250952	4.821833	41.708950	78.167450	1	1	1	1
FBtr0112527	CG34325-RA	0.038236	0.034274	0.0092	0.0068	1.190242	0.991720	2.844860	2.084914	4.998257	3.406470	2.948142	2.839992	9.016075	23.042000	1	1	1	1
FBtr0087455	Cyp6a8-RA	0.038458	0.031288	0.0094	0.0055	0.608240	1.063615	0.833032	2.368345	45.565885	93.911473	3.268397	5.500949	16.416900	23.334900	1	1	1	1
FBtr0083189	cv-d-RA	0.024682	0.033998	0.0036	0.0067	1.534562	0.879545	2.104040	2.819882	34.744109	50.569698	6.009555	5.418903	28.372100	42.313400	1	1	1	1
