geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0300453	CG32638-RB	0.14485	0.033998	0.1306	0.0067	-0.751496	0.533460	-0.229119	0.641947	5.336940	8.599462	17.610810	17.514904	23.700100	41.121800	1	1	1	1
FBtr0300451	CG31205-RB	NOTEST	0.014133	NOTEST	0.0011	-1.901048	1.287545	-1.753548	1.452936	30.965719	55.182117	1.626997	2.708020	22.584800	65.294600	1	1	1	1
FBtr0078730	CG2182-RA	0.102715	0.015004	0.0677	0.0013	-0.283820	1.641767	0.055538	2.277402	3.031846	57.477758	0.671434	2.427728	15.125900	21.234350	0	1	1	1
FBtr0339709	wtrw-RD	NOTEST	0.014577	NOTEST	0.0012	-2.171396	1.946222	-0.186608	3.573217	93.725444	6.605638	3.204183	17.999318	22.864800	39.188450	1	1	1	1
FBtr0339099	Snp-RD	NOTEST	0.039858	NOTEST	0.0093	-4.476570	1.193250	-3.561966	1.632034	77.292660	17.981793	9.532171	6.351161	17.530300	26.324400	1	1	1	1
FBtr0071653	Egfr-RA	NOTEST	0.021821	NOTEST	0.0027	-2.406288	1.579842	0.038812	3.126507	48.721672	48.712092	6.983819	4.293229	17.465750	24.917250	1	1	1	1
FBtr0082265	pug-RA	NOTEST	0.044621	NOTEST	0.0124	-2.527490	0.957005	-1.681140	2.390764	2.074911	2.541982	14.858351	3.849817	14.279500	24.436100	1	1	1	1
FBtr0073278	Faa-RA	NOTEST	0.027332	NOTEST	0.0042	-1.125511	1.826142	0.613551	2.429446	31.311395	70.989235	1.367309	8.595559	16.180600	24.046700	1	1	1	1
FBtr0082851	Hrb87F-RA	NOTEST	0.027683	NOTEST	0.0043	-1.053409	1.572422	2.359048	3.973777	4.266152	1.942542	4.457785	3.390935	15.213700	22.817450	0	1	1	1
FBtr0076001	CAH2-RA	0.076646	0.003712	0.0388	0.0001	-0.062603	0.225171	2.734838	2.934992	1.229716	0.010996	0.186259	0.256796	21.738500	34.149250	1	1	1	1
FBtr0339633	CG1532-RB	NOTEST	0.009636	NOTEST	0.0005	-1.125919	1.546132	-0.568223	2.249868	6.010230	12.005055	17.690973	17.982790	14.534800	21.914400	0	1	1	1
FBtr0084361	CG17121-RA	NOTEST	0.013512	NOTEST	0.001	-1.161536	2.378906	-0.996482	2.662545	36.480535	85.606187	20.130559	7.303092	18.540150	31.057800	0	1	1	1
FBtr0089049	Gadd45-RA	0.078298	0.008746	0.0405	0.0004	0.156019	1.797844	1.960814	3.377179	52.037871	47.468495	4.271346	7.335539	17.752750	52.292850	1	1	1	1
FBtr0077545	CG3604-RA	0.078042	0.021564	0.0401	0.0026	0.189789	1.658872	2.574312	2.503276	12.209333	20.737830	6.955772	10.092637	14.889650	35.950300	1	1	1	1
FBtr0089656	JhI-21-RB	NOTEST	0.023417	NOTEST	0.0031	-4.005148	1.132031	0.874532	2.902397	35.185860	121.236755	17.409531	10.945945	17.255700	29.956600	0	1	1	1
FBtr0306351	Mvl-RG	0.085102	0.044016	0.0478	0.0118	0.115388	0.814089	2.213187	1.837421	1.890454	84.331302	1.207549	1.339444	18.368650	30.818950	1	1	1	1
FBtr0072127	gbb-RA	0.125278	0.028027	0.0991	0.0044	-0.521547	1.186604	0.188084	1.316677	11.772700	1.792392	3.272352	3.279365	17.105150	25.359850	1	1	1	1
FBtr0072694	rho-RA	0.11711	0.04508	0.0869	0.0127	-0.468862	0.879529	0.840580	2.466384	2.441065	97.069344	1.755170	5.478022	16.993650	38.914150	1	1	1	1
FBtr0075898	MICAL-like-RA	NOTEST	0.042756	NOTEST	0.011	-1.563252	0.757822	-0.793390	3.352681	63.509033	91.573969	4.421455	4.953366	17.367200	23.169000	1	1	1	1
FBtr0082898	CG9631-RA	NOTEST	0.021143	NOTEST	0.0025	-1.980252	1.581808	-0.362135	1.769297	47.398906	6.943474	6.483646	4.803515	13.136800	18.705750	1	1	1	1
FBtr0114598	CG8008-RB	0.157689	0.020338	0.1533	0.0023	-0.933979	1.725957	2.779951	3.217123	51.530533	6.265911	19.450624	18.131273	14.472100	19.301850	0	1	1	1
FBtr0083581	CG7675-RA	NOTEST	0.049214	NOTEST	0.0156	-2.286120	0.950545	-0.007743	3.497774	5.085667	9.812898	5.110327	3.314404	13.487550	50.550250	1	1	1	1
FBtr0089339	Rel-RB	NOTEST	0.014577	NOTEST	0.0012	-2.926454	0.623160	-1.908183	3.087269	15.063655	77.340839	4.490133	3.667669	13.907350	24.374550	1	1	1	1
