geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0074175	UBL3-RB	0.040287	0.044159	0.0104	0.012	0.064778	0.440700	1.467871	1.917468	14.372492	6.079654	21.149679	18.036544	6.891200	4.812430	1	1	1	1
FBtr0335491	Slob-RK	0.007493	0.023784	0.0003	0.0032	1.847579	1.251643	2.442454	2.746304	30.891272	17.932709	9.105796	8.227350	22.734700	23.631300	1	1	1	1
FBtr0302639	Pka-R1-RX	0.023613	0.039006	0.0033	0.0089	1.192264	0.921412	1.262658	2.043302	31.476977	51.834823	0.615550	1.529712	10.087425	12.633300	1	1	1	1
FBtr0347285	CG33939-RB	0.009138	0.040674	0.0005	0.0097	2.314766	1.018579	2.623401	3.240230	9.033293	35.915875	2.974114	1.200461	8.808735	6.119495	1	1	1	1
FBtr0087604	RN-tre-RB	0.021654	0.035569	0.0027	0.0074	1.907010	0.736356	4.037344	1.437395	1.143576	51.816202	2.615448	3.452027	4.527315	5.227390	1	1	1	1
FBtr0339098	CG44247-RB	0.023507	0.018637	0.0032	0.0019	1.934428	2.435200	3.538842	4.788894	74.438285	106.900017	7.200240	7.662596	62.637150	68.499550	1	1	1	1
FBtr0088422	Pfk-RB	0.008325	0.0	0.0004	0.0	2.594640	3.419732	2.660043	3.563821	7.072845	54.020371	5.164728	5.836708	46.248050	41.121250	0	1	1	1
FBtr0331842	CG7564-RB	0.019809	0.01179	0.0023	0.0008	1.393129	1.461249	3.673767	3.214461	59.268394	76.103618	2.539358	3.186702	28.147050	26.338500	1	0	1	1
FBtr0340622	ND-24-RB	0.033871	0.032697	0.0068	0.0059	0.803119	1.110207	1.593600	3.899581	10.149672	1.602842	22.807930	0.830851	34.203100	44.458550	1	1	1	1
FBtr0088425	RpLP0-like-RA	0.037648	0.016938	0.0087	0.0016	1.068110	2.201920	1.952626	2.761756	72.674201	0.689901	23.086942	21.976649	7.576000	9.613330	1	1	1	1
FBtr0074153	CG9170-RA	0.031077	0.041383	0.0057	0.01	0.651040	0.793117	1.489278	1.047559	9.733714	5.176024	7.333280	5.308303	8.898045	8.759880	1	1	1	1
FBtr0089050	Ady43A-RA	0.023063	0.0	0.0031	0.0	0.778586	1.736664	1.285436	4.243164	23.273527	0.368183	1.092425	0.570176	20.199350	11.391500	1	1	1	1
FBtr0088905	Cyt-b5-RB	0.004004	0.009636	0.0001	0.0005	2.805020	1.653915	3.751879	3.936410	31.104487	0.346086	1.345841	0.357179	116.808500	135.213000	1	1	1	1
FBtr0300598	ATPCL-RF	0.025698	0.047102	0.0039	0.0141	1.340352	0.981763	3.122408	1.804278	49.285017	86.061067	6.057420	8.718252	15.319650	24.675700	1	1	1	1
FBtr0081340	Taf13-RA	0.020077	0.033669	0.0024	0.0064	1.299833	0.818036	1.318434	3.077993	1.623710	0.666256	1.090464	1.963819	11.777550	15.087900	1	1	1	1
FBtr0300048	CG34180-RB	0.0	0.0	0.0	0.0	2.413504	2.584241	4.263532	5.062029	1.689553	0.969391	22.592644	21.819211	8.833525	4.473710	1	1	1	1
FBtr0083566	14-3-3epsilon-RB	0.048499	0.020338	0.0151	0.0023	0.960632	1.239305	1.843587	6.813675	16.445910	1.197517	4.705691	1.309800	69.893050	77.141950	1	1	1	1
FBtr0112422	CG34229-RA	0.038458	0.033998	0.0094	0.0067	0.414637	1.115124	1.217381	1.826952	12.869559	2.285917	20.691629	20.350673	8.393985	9.246575	1	1	1	1
FBtr0082926	CG31321-RB	0.006281	0.005754	0.0002	0.0002	2.666590	2.531192	5.740455	4.459260	0.910288	1.445658	1.833269	0.894125	6.356420	7.292280	1	1	1	1
FBtr0078785	CG1161-RA	0.022501	0.044016	0.0029	0.0118	0.294585	0.815246	0.553101	2.170493	21.476132	7.984124	23.601419	2.239052	9.210350	10.322300	1	1	1	1
FBtr0078787	RpII18-RA	0.014403	0.003712	0.0012	0.0001	1.989274	1.777387	2.504511	3.615406	14.528149	2.136897	23.271495	0.581568	15.307300	17.540300	1	1	1	1
FBtr0076304	CG32055-RA	0.028219	0.01179	0.0046	0.0008	1.385822	2.178001	1.797131	2.328098	79.945314	61.885990	7.287965	6.756729	2.025540	2.016790	1	1	1	1
FBtr0112922	Gasp-RB	0.030821	0.0	0.0056	0.0	1.201576	4.352443	2.109280	5.368036	0.647193	14.559743	1.966358	0.917017	17.058650	21.956950	1	1	1	1
FBtr0079589	CG8419-RA	0.020077	0.011106	0.0024	0.0007	2.939234	3.344231	6.216163	5.773666	28.118551	12.685479	19.997443	19.905805	3.043565	3.361730	1	1	1	1
FBtr0087678	CG6191-RA	0.033164	0.0	0.0065	0.0	1.056001	3.230273	1.768638	3.320542	40.927436	17.585309	2.229133	2.586358	21.224100	20.349400	1	1	1	1
